Average electricity cost assumption: 0.1 USD/kWh,,,,,,
Date and Time,"power MIN, GW","power GUESS, GW","power MAX, GW","annualised consumption MIN, TWh","annualised consumption GUESS, TWh","annualised consumption MAX, TWh"
2019-01-15T00:00:00,0.2613,0.7624,1.3273,2.2903,6.6835,11.635
2019-01-16T00:00:00,0.2596,0.7563,1.3041,2.2755,6.6301,11.4318
2019-01-17T00:00:00,0.2582,0.7502,1.276,2.2636,6.5765,11.1855
2019-01-18T00:00:00,0.2569,0.7442,1.2479,2.2519,6.5233,10.9387
2019-01-19T00:00:00,0.258,0.7453,1.2455,2.2616,6.5332,10.9179
2019-01-20T00:00:00,0.2587,0.742,1.2375,2.2677,6.5039,10.8482
2019-01-21T00:00:00,0.2578,0.732,1.2175,2.2601,6.4167,10.6726
2019-01-22T00:00:00,0.2564,0.7179,1.1898,2.2472,6.2933,10.43
2019-01-23T00:00:00,0.2545,0.7021,1.1603,2.2308,6.1547,10.171
2019-01-24T00:00:00,0.2543,0.6906,1.1396,2.229,6.0536,9.9896
2019-01-25T00:00:00,0.2541,0.6789,1.1187,2.2272,5.9516,9.8065
2019-01-26T00:00:00,0.2513,0.6614,1.0872,2.2033,5.7982,9.5307
2019-01-27T00:00:00,0.2483,0.6451,1.057,2.1762,5.6552,9.2656
2019-01-28T00:00:00,0.2439,0.6246,1.0237,2.1377,5.4753,8.9734
2019-01-29T00:00:00,0.2371,0.6006,0.9852,2.0786,5.2649,8.6366
2019-01-30T00:00:00,0.2325,0.5834,0.9572,2.0383,5.1139,8.391
2019-01-31T00:00:00,0.2272,0.563,0.9292,1.9921,4.9354,8.1456
2019-02-01T00:00:00,0.2205,0.5391,0.8953,1.9328,4.726,7.8484
2019-02-02T00:00:00,0.2148,0.5181,0.866,1.8833,4.5417,7.5917
2019-02-03T00:00:00,0.2091,0.498,0.8372,1.8327,4.3656,7.3385
2019-02-04T00:00:00,0.2064,0.4892,0.8242,1.8094,4.2885,7.2251
2019-02-05T00:00:00,0.2056,0.4873,0.821,1.8025,4.2718,7.1972
2019-02-06T00:00:00,0.2046,0.4848,0.8168,1.7934,4.2496,7.1603
2019-02-07T00:00:00,0.2029,0.4831,0.8122,1.7784,4.2348,7.1197
2019-02-08T00:00:00,0.2029,0.4876,0.8167,1.7784,4.2746,7.1593
2019-02-09T00:00:00,0.2028,0.4939,0.8221,1.7777,4.3299,7.2068
2019-02-10T00:00:00,0.2043,0.5042,0.834,1.7908,4.4196,7.3107
2019-02-11T00:00:00,0.2044,0.511,0.8402,1.7918,4.4793,7.3652
2019-02-12T00:00:00,0.2058,0.5187,0.8496,1.8042,4.5474,7.4477
2019-02-13T00:00:00,0.2064,0.5244,0.8556,1.8095,4.5967,7.5001
2019-02-14T00:00:00,0.2065,0.5287,0.8594,1.8103,4.6345,7.5338
2019-02-15T00:00:00,0.206,0.5284,0.8579,1.8058,4.6322,7.5203
2019-02-16T00:00:00,0.2065,0.5276,0.8585,1.8097,4.6247,7.5255
2019-02-17T00:00:00,0.2052,0.5234,0.8526,1.7988,4.5881,7.4738
2019-02-18T00:00:00,0.2053,0.5237,0.853,1.7997,4.5903,7.4774
2019-02-19T00:00:00,0.2063,0.5263,0.8573,1.8087,4.6135,7.515
2019-02-20T00:00:00,0.2081,0.5309,0.8648,1.8245,4.6541,7.581
2019-02-21T00:00:00,0.2106,0.5372,0.8749,1.8458,4.7088,7.6697
2019-02-22T00:00:00,0.2127,0.5436,0.8845,1.8645,4.7654,7.7538
2019-02-23T00:00:00,0.2161,0.5562,0.905,1.8943,4.8755,7.9331
2019-02-24T00:00:00,0.2193,0.5671,0.9239,1.9223,4.9715,8.0988
2019-02-25T00:00:00,0.2214,0.5752,0.9383,1.9405,5.0421,8.2253
2019-02-26T00:00:00,0.2218,0.5791,0.946,1.9444,5.0765,8.2929
2019-02-27T00:00:00,0.2226,0.5838,0.955,1.951,5.1174,8.3714
2019-02-28T00:00:00,0.2233,0.5885,0.964,1.9575,5.1586,8.4502
2019-03-01T00:00:00,0.223,0.5913,0.9709,1.9548,5.1831,8.5112
2019-03-02T00:00:00,0.2209,0.5877,0.9655,1.9365,5.1519,8.4639
2019-03-03T00:00:00,0.2193,0.5855,0.9624,1.9227,5.1325,8.436
2019-03-04T00:00:00,0.218,0.582,0.9566,1.9111,5.1017,8.3855
2019-03-05T00:00:00,0.2167,0.5786,0.951,1.8999,5.0719,8.3367
2019-03-06T00:00:00,0.2154,0.5752,0.9454,1.8886,5.042,8.2876
2019-03-07T00:00:00,0.2142,0.5717,0.9398,1.8772,5.0117,8.2381
2019-03-08T00:00:00,0.2144,0.5716,0.9384,1.8799,5.0104,8.2262
2019-03-09T00:00:00,0.2137,0.5686,0.9325,1.8733,4.9845,8.1741
2019-03-10T00:00:00,0.2139,0.5683,0.9308,1.8753,4.9814,8.1595
2019-03-11T00:00:00,0.2139,0.5681,0.9306,1.8748,4.9803,8.1577
2019-03-12T00:00:00,0.2132,0.5663,0.9276,1.8689,4.9644,8.1318
2019-03-13T00:00:00,0.2121,0.5642,0.9253,1.8589,4.9461,8.111
2019-03-14T00:00:00,0.2111,0.5636,0.925,1.8509,4.9407,8.1086
2019-03-15T00:00:00,0.2102,0.5634,0.9246,1.8425,4.9388,8.105
2019-03-16T00:00:00,0.211,0.5679,0.9318,1.8492,4.9781,8.1685
2019-03-17T00:00:00,0.2108,0.5698,0.9348,1.8476,4.9946,8.1949
2019-03-18T00:00:00,0.2107,0.5718,0.9382,1.8467,5.0128,8.224
2019-03-19T00:00:00,0.2098,0.5726,0.941,1.8388,5.0192,8.2485
2019-03-20T00:00:00,0.2105,0.577,0.9488,1.8456,5.0579,8.317
2019-03-21T00:00:00,0.2105,0.579,0.9523,1.8449,5.0754,8.3482
2019-03-22T00:00:00,0.2101,0.5797,0.9547,1.8419,5.082,8.3688
2019-03-23T00:00:00,0.2088,0.5778,0.9526,1.8303,5.0652,8.3509
2019-03-24T00:00:00,0.208,0.5773,0.953,1.8232,5.061,8.3538
2019-03-25T00:00:00,0.2076,0.5789,0.9566,1.8202,5.0749,8.3859
2019-03-26T00:00:00,0.2071,0.5792,0.9564,1.8158,5.0768,8.3837
2019-03-27T00:00:00,0.2053,0.5773,0.9516,1.8,5.0607,8.3417
2019-03-28T00:00:00,0.204,0.5765,0.9484,1.788,5.0535,8.3138
2019-03-29T00:00:00,0.203,0.5768,0.9471,1.7793,5.0561,8.302
2019-03-30T00:00:00,0.2008,0.5738,0.9403,1.7606,5.0296,8.2427
2019-03-31T00:00:00,0.1988,0.5709,0.9338,1.7423,5.0045,8.1857
2019-04-01T00:00:00,0.1982,0.5716,0.9331,1.7372,5.0103,8.1792
2019-04-02T00:00:00,0.1982,0.5747,0.9406,1.7375,5.0377,8.2452
2019-04-03T00:00:00,0.1981,0.5759,0.9461,1.7367,5.0483,8.2931
2019-04-04T00:00:00,0.199,0.5792,0.9557,1.7443,5.0773,8.3779
2019-04-05T00:00:00,0.1997,0.5822,0.9649,1.7509,5.1032,8.458
2019-04-06T00:00:00,0.2021,0.5899,0.9818,1.7718,5.1708,8.6065
2019-04-07T00:00:00,0.204,0.5971,1.0081,1.7886,5.234,8.8366
2019-04-08T00:00:00,0.2044,0.5998,1.0269,1.7916,5.2575,9.0014
2019-04-09T00:00:00,0.2056,0.6042,1.0445,1.8023,5.2964,9.1562
2019-04-10T00:00:00,0.2076,0.6109,1.0661,1.8196,5.3548,9.3454
2019-04-11T00:00:00,0.2087,0.6149,1.0833,1.8291,5.3904,9.4959
2019-04-12T00:00:00,0.2095,0.6184,1.0995,1.8369,5.421,9.6379
2019-04-13T00:00:00,0.2106,0.6225,1.1168,1.8463,5.4564,9.7898
2019-04-14T00:00:00,0.2121,0.6268,1.1245,1.8591,5.4942,9.8577
2019-04-15T00:00:00,0.2137,0.6315,1.133,1.873,5.5355,9.9317
2019-04-16T00:00:00,0.2143,0.6333,1.1363,1.8785,5.5516,9.9607
2019-04-17T00:00:00,0.2137,0.6316,1.1332,1.8735,5.5368,9.934
2019-04-18T00:00:00,0.2132,0.63,1.1304,1.8688,5.5229,9.9091
2019-04-19T00:00:00,0.2134,0.6306,1.1313,1.8703,5.5275,9.9173
2019-04-20T00:00:00,0.2124,0.6277,1.1262,1.8618,5.5023,9.8721
2019-04-21T00:00:00,0.2117,0.6258,1.1228,1.8562,5.4856,9.8422
2019-04-22T00:00:00,0.2114,0.6247,1.1208,1.853,5.4762,9.8253
2019-04-23T00:00:00,0.2108,0.6231,1.118,1.8483,5.4623,9.8003
2019-04-24T00:00:00,0.2107,0.6235,1.1174,1.8472,5.4657,9.7949
2019-04-25T00:00:00,0.2109,0.6249,1.1185,1.8491,5.4778,9.8049
2019-04-26T00:00:00,0.2104,0.6241,1.1158,1.8446,5.4709,9.7809
2019-04-27T00:00:00,0.2113,0.6273,1.1202,1.8519,5.4991,9.8195
2019-04-28T00:00:00,0.211,0.6274,1.1189,1.8498,5.4996,9.8085
2019-04-29T00:00:00,0.2111,0.6285,1.1196,1.8508,5.5093,9.814
2019-04-30T00:00:00,0.2122,0.6324,1.1252,1.8602,5.5437,9.8635
2019-05-01T00:00:00,0.2136,0.6366,1.1327,1.8726,5.5806,9.9292
2019-05-02T00:00:00,0.2144,0.6384,1.137,1.8798,5.5958,9.9673
2019-05-03T00:00:00,0.2147,0.6384,1.1384,1.882,5.5965,9.9792
2019-05-04T00:00:00,0.2158,0.641,1.1443,1.8917,5.6191,10.0308
2019-05-05T00:00:00,0.217,0.6438,1.1505,1.9021,5.6436,10.0856
2019-05-06T00:00:00,0.2167,0.6424,1.1492,1.8999,5.631,10.074
2019-05-07T00:00:00,0.2169,0.6422,1.1502,1.9015,5.6295,10.0824
2019-05-08T00:00:00,0.2165,0.6403,1.148,1.8979,5.6127,10.0635
2019-05-09T00:00:00,0.2165,0.6404,1.1481,1.8981,5.6134,10.0646
2019-05-10T00:00:00,0.2175,0.6431,1.1531,1.9062,5.6374,10.1077
2019-05-11T00:00:00,0.2169,0.6414,1.1499,1.9011,5.6222,10.0804
2019-05-12T00:00:00,0.2173,0.6427,1.1524,1.9051,5.634,10.1016
2019-05-13T00:00:00,0.2181,0.6449,1.1563,1.9116,5.6531,10.1359
2019-05-14T00:00:00,0.2194,0.6489,1.1634,1.9234,5.6881,10.1987
2019-05-15T00:00:00,0.2216,0.6554,1.1751,1.9426,5.7451,10.3008
2019-05-16T00:00:00,0.223,0.6596,1.1826,1.955,5.7816,10.3664
2019-05-17T00:00:00,0.2261,0.6686,1.1988,1.9819,5.8611,10.5088
2019-05-18T00:00:00,0.2295,0.6788,1.217,2.012,5.9502,10.6686
2019-05-19T00:00:00,0.2316,0.686,1.267,2.0299,6.0139,11.1063
2019-05-20T00:00:00,0.2336,0.6932,1.3162,2.0476,6.0768,11.5377
2019-05-21T00:00:00,0.2338,0.695,1.3551,2.0493,6.0925,11.8786
2019-05-22T00:00:00,0.234,0.6969,1.3945,2.0512,6.1088,12.2244
2019-05-23T00:00:00,0.2343,0.6989,1.4337,2.0538,6.1267,12.5675
2019-05-24T00:00:00,0.2323,0.6942,1.4603,2.0364,6.0855,12.801
2019-05-25T00:00:00,0.2306,0.6904,1.4893,2.0213,6.0516,13.0555
2019-05-26T00:00:00,0.2292,0.6862,1.4803,2.0091,6.015,12.9765
2019-05-27T00:00:00,0.2293,0.6864,1.4808,2.0098,6.0171,12.9811
2019-05-28T00:00:00,0.229,0.6855,1.4788,2.007,6.0087,12.9629
2019-05-29T00:00:00,0.2305,0.6902,1.489,2.0209,6.0504,13.0528
2019-05-30T00:00:00,0.2319,0.6942,1.4976,2.0326,6.0853,13.1282
2019-05-31T00:00:00,0.2338,0.7,1.5102,2.0496,6.1362,13.238
2019-06-01T00:00:00,0.2345,0.7022,1.5148,2.0559,6.1552,13.2789
2019-06-02T00:00:00,0.2365,0.7058,1.5276,2.0733,6.1875,13.3909
2019-06-03T00:00:00,0.2358,0.7016,1.5231,2.0671,6.1505,13.3514
2019-06-04T00:00:00,0.2366,0.702,1.5284,2.0744,6.1534,13.3984
2019-06-05T00:00:00,0.2344,0.6931,1.5139,2.0547,6.0758,13.2709
2019-06-06T00:00:00,0.2345,0.6912,1.5145,2.0555,6.059,13.2764
2019-06-07T00:00:00,0.2341,0.6878,1.512,2.052,6.0294,13.254
2019-06-08T00:00:00,0.2332,0.683,1.5061,2.0441,5.9869,13.2027
2019-06-09T00:00:00,0.2311,0.6768,1.4925,2.0256,5.9326,13.0829
2019-06-10T00:00:00,0.2312,0.6771,1.4932,2.0266,5.9356,13.0896
2019-06-11T00:00:00,0.2306,0.6759,1.4892,2.0212,5.9248,13.0547
2019-06-12T00:00:00,0.2305,0.6764,1.4891,2.0209,5.9289,13.0531
2019-06-13T00:00:00,0.2287,0.6716,1.4774,2.0051,5.8875,12.9509
2019-06-14T00:00:00,0.2272,0.6678,1.4678,1.9921,5.8541,12.8665
2019-06-15T00:00:00,0.2265,0.6663,1.4632,1.9858,5.8407,12.8263
2019-06-16T00:00:00,0.2266,0.667,1.4634,1.9862,5.8466,12.8285
2019-06-17T00:00:00,0.2261,0.6662,1.4605,1.9822,5.84,12.8031
2019-06-18T00:00:00,0.2259,0.6655,1.459,1.9802,5.8339,12.7898
2019-06-19T00:00:00,0.2264,0.667,1.4622,1.9845,5.8466,12.8174
2019-06-20T00:00:00,0.2268,0.6681,1.4647,1.9878,5.8565,12.8393
2019-06-21T00:00:00,0.2266,0.6677,1.4639,1.9868,5.8534,12.8324
2019-06-22T00:00:00,0.2268,0.6683,1.4652,1.9885,5.8586,12.8438
2019-06-23T00:00:00,0.227,0.6689,1.4663,1.9901,5.8632,12.8538
2019-06-24T00:00:00,0.2281,0.6721,1.4734,1.9997,5.8916,12.9161
2019-06-25T00:00:00,0.2294,0.6759,1.4818,2.011,5.9249,12.9891
2019-06-26T00:00:00,0.2316,0.6824,1.4959,2.0303,5.9815,13.1132
2019-06-27T00:00:00,0.2338,0.6887,1.5098,2.0491,6.037,13.2349
2019-06-28T00:00:00,0.2358,0.6946,1.5228,2.0668,6.0891,13.3492
2019-06-29T00:00:00,0.2388,0.7035,1.5424,2.0933,6.1672,13.5203
2019-06-30T00:00:00,0.2415,0.7114,1.5597,2.1168,6.2365,13.6723
2019-07-01T00:00:00,0.2429,0.7157,1.569,2.1294,6.2735,13.7534
2019-07-02T00:00:00,0.2445,0.7162,1.5792,2.1433,6.2786,13.8434
2019-07-03T00:00:00,0.2437,0.7098,1.5738,2.136,6.2221,13.7963
2019-07-04T00:00:00,0.243,0.7039,1.5695,2.1302,6.1702,13.7586
2019-07-05T00:00:00,0.2431,0.7001,1.5699,2.1307,6.1368,13.7617
2019-07-06T00:00:00,0.2429,0.6954,1.5686,2.1289,6.0956,13.75
2019-07-07T00:00:00,0.2426,0.6904,1.5667,2.1263,6.0525,13.7335
2019-07-08T00:00:00,0.242,0.6848,1.5631,2.1214,6.0031,13.7021
2019-07-09T00:00:00,0.2421,0.685,1.5635,2.1219,6.0045,13.7052
2019-07-10T00:00:00,0.2431,0.6883,1.5698,2.1306,6.034,13.7612
2019-07-11T00:00:00,0.2451,0.6947,1.5831,2.1486,6.09,13.8773
2019-07-12T00:00:00,0.247,0.7007,1.5953,2.1651,6.142,13.9842
2019-07-13T00:00:00,0.248,0.7041,1.6017,2.1739,6.1719,14.0409
2019-07-14T00:00:00,0.25,0.7104,1.6148,2.1917,6.2275,14.1557
2019-07-15T00:00:00,0.2519,0.7164,1.6271,2.2083,6.2799,14.2635
2019-07-16T00:00:00,0.2514,0.7156,1.624,2.2041,6.2727,14.2359
2019-07-17T00:00:00,0.2521,0.7174,1.6282,2.2098,6.2891,14.2732
2019-07-18T00:00:00,0.2524,0.7185,1.6305,2.213,6.298,14.2933
2019-07-19T00:00:00,0.2515,0.7158,1.6244,2.2046,6.2743,14.2395
2019-07-20T00:00:00,0.2516,0.716,1.6249,2.2053,6.2762,14.2438
2019-07-21T00:00:00,0.2499,0.7113,1.6142,2.1908,6.2351,14.1504
2019-07-22T00:00:00,0.2488,0.7081,1.607,2.181,6.207,14.0868
2019-07-23T00:00:00,0.2496,0.7105,1.6124,2.1884,6.2281,14.1346
2019-07-24T00:00:00,0.2494,0.7103,1.611,2.1864,6.2263,14.1218
2019-07-25T00:00:00,0.2482,0.7072,1.6029,2.1755,6.199,14.0514
2019-07-26T00:00:00,0.2483,0.707,1.5632,2.1769,6.1972,13.7031
2019-07-27T00:00:00,0.2486,0.707,1.5227,2.1791,6.1973,13.3479
2019-07-28T00:00:00,0.2493,0.7084,1.4858,2.1856,6.2098,13.0245
2019-07-29T00:00:00,0.2498,0.7091,1.4478,2.1899,6.2162,12.6914
2019-07-30T00:00:00,0.2507,0.7111,1.4115,2.198,6.2332,12.3729
2019-07-31T00:00:00,0.2506,0.7096,1.3695,2.1967,6.22,12.0047
2019-08-01T00:00:00,0.2502,0.7073,1.3265,2.193,6.1999,11.6284
2019-08-02T00:00:00,0.2506,0.7085,1.3288,2.1968,6.2104,11.6481
2019-08-03T00:00:00,0.2504,0.7078,1.3275,2.1946,6.2043,11.6368
2019-08-04T00:00:00,0.251,0.7097,1.3311,2.2005,6.2211,11.6681
2019-08-05T00:00:00,0.2525,0.7139,1.3389,2.2135,6.2577,11.7368
2019-08-06T00:00:00,0.2531,0.7155,1.342,2.2186,6.2721,11.7639
2019-08-07T00:00:00,0.255,0.7208,1.352,2.2351,6.3187,11.8513
2019-08-08T00:00:00,0.2572,0.7272,1.364,2.2549,6.3748,11.9565
2019-08-09T00:00:00,0.2584,0.7305,1.3701,2.265,6.4034,12.0101
2019-08-10T00:00:00,0.26,0.735,1.3786,2.2791,6.4431,12.0847
2019-08-11T00:00:00,0.2603,0.7358,1.3801,2.2816,6.4502,12.0978
2019-08-12T00:00:00,0.2607,0.737,1.3823,2.2853,6.4606,12.1175
2019-08-13T00:00:00,0.2609,0.7376,1.3835,2.2872,6.4662,12.1279
2019-08-14T00:00:00,0.2605,0.7365,1.3814,2.2838,6.4565,12.1098
2019-08-15T00:00:00,0.2608,0.7372,1.3826,2.2858,6.462,12.1201
2019-08-16T00:00:00,0.2609,0.7375,1.3832,2.2867,6.4647,12.1251
2019-08-17T00:00:00,0.2611,0.7382,1.3846,2.289,6.4712,12.1373
2019-08-18T00:00:00,0.2607,0.737,1.3823,2.2853,6.4607,12.1176
2019-08-19T00:00:00,0.2596,0.734,1.3766,2.2758,6.4338,12.0672
2019-08-20T00:00:00,0.2584,0.7305,1.3701,2.2651,6.4036,12.0105
2019-08-21T00:00:00,0.2574,0.7277,1.3648,2.2563,6.3787,11.9638
2019-08-22T00:00:00,0.2551,0.7212,1.3527,2.2363,6.3222,11.8578
2019-08-23T00:00:00,0.254,0.7182,1.347,2.2268,6.2954,11.8075
2019-08-24T00:00:00,0.2513,0.7103,1.3323,2.2025,6.2267,11.6788
2019-08-25T00:00:00,0.2503,0.7077,1.3274,2.1945,6.204,11.6361
2019-08-26T00:00:00,0.2497,0.706,1.3242,2.1892,6.1891,11.6081
2019-08-27T00:00:00,0.2482,0.7017,1.316,2.1757,6.1508,11.5363
2019-08-28T00:00:00,0.2472,0.6988,1.3108,2.1669,6.1261,11.4901
2019-08-29T00:00:00,0.2485,0.7026,1.3178,2.1786,6.159,11.5517
2019-08-30T00:00:00,0.2491,0.7032,1.3065,2.1834,6.1645,11.4525
2019-08-31T00:00:00,0.2499,0.7045,1.2965,2.1902,6.1757,11.3649
2019-09-01T00:00:00,0.2499,0.7038,1.2829,2.1909,6.1698,11.2462
2019-09-02T00:00:00,0.2503,0.7038,1.2705,2.1938,6.1698,11.1372
2019-09-03T00:00:00,0.2521,0.7081,1.266,2.2099,6.2072,11.0976
2019-09-04T00:00:00,0.2527,0.709,1.2554,2.2155,6.215,11.0049
2019-09-05T00:00:00,0.2526,0.7077,1.2405,2.2142,6.2034,10.8742
2019-09-06T00:00:00,0.251,0.7032,1.2327,2.2002,6.1642,10.8055
2019-09-07T00:00:00,0.2516,0.705,1.2358,2.2058,6.1797,10.8328
2019-09-08T00:00:00,0.2525,0.7075,1.2402,2.2137,6.202,10.8718
2019-09-09T00:00:00,0.2525,0.7075,1.2403,2.2138,6.2022,10.8721
2019-09-10T00:00:00,0.2523,0.7067,1.2389,2.2113,6.1952,10.86
2019-09-11T00:00:00,0.2531,0.709,1.2429,2.2185,6.2152,10.895
2019-09-12T00:00:00,0.2545,0.7129,1.2497,2.2307,6.2496,10.9553
2019-09-13T00:00:00,0.2564,0.7182,1.259,2.2472,6.2959,11.0363
2019-09-14T00:00:00,0.2571,0.7203,1.2627,2.2538,6.3143,11.0686
2019-09-15T00:00:00,0.2576,0.7216,1.2649,2.2577,6.3252,11.0877
2019-09-16T00:00:00,0.2596,0.7272,1.2747,2.2752,6.3743,11.1738
2019-09-17T00:00:00,0.2624,0.7351,1.2886,2.3001,6.4439,11.2958
2019-09-18T00:00:00,0.2657,0.7443,1.3047,2.3287,6.5242,11.4366
2019-09-19T00:00:00,0.2666,0.7468,1.3092,2.3368,6.5467,11.4761
2019-09-20T00:00:00,0.2691,0.7532,1.3216,2.3589,6.6024,11.5847
2019-09-21T00:00:00,0.2718,0.7601,1.3349,2.3828,6.6628,11.7021
2019-09-22T00:00:00,0.274,0.7654,1.3455,2.4017,6.7095,11.795
2019-09-23T00:00:00,0.2761,0.7705,1.3558,2.4201,6.7545,11.8853
2019-09-24T00:00:00,0.2757,0.7687,1.3539,2.4166,6.7385,11.868
2019-09-25T00:00:00,0.2755,0.7674,1.3528,2.4147,6.7269,11.859
2019-09-26T00:00:00,0.2772,0.7714,1.3612,2.4298,6.7625,11.9327
2019-09-27T00:00:00,0.2774,0.772,1.3623,2.4316,6.7676,11.9417
2019-09-28T00:00:00,0.2772,0.7714,1.3612,2.4297,6.7623,11.9323
2019-09-29T00:00:00,0.2773,0.7719,1.3621,2.4312,6.7666,11.94
2019-09-30T00:00:00,0.2765,0.7675,1.3502,2.4235,6.7283,11.836
2019-10-01T00:00:00,0.2773,0.7679,1.3467,2.4306,6.7315,11.8053
2019-10-02T00:00:00,0.276,0.7624,1.3333,2.4198,6.6834,11.688
2019-10-03T00:00:00,0.2739,0.7537,1.3144,2.4013,6.6065,11.5217
2019-10-04T00:00:00,0.273,0.7463,1.2981,2.3931,6.542,11.3795
2019-10-05T00:00:00,0.2716,0.7366,1.2785,2.3807,6.4574,11.2076
2019-10-06T00:00:00,0.2708,0.7279,1.2581,2.3742,6.3805,11.0283
2019-10-07T00:00:00,0.2697,0.7201,1.2435,2.3645,6.312,10.9005
2019-10-08T00:00:00,0.2683,0.7114,1.2275,2.352,6.2364,10.7606
2019-10-09T00:00:00,0.2678,0.7064,1.2198,2.3474,6.1921,10.6927
2019-10-10T00:00:00,0.2682,0.7056,1.2187,2.3508,6.1852,10.6829
2019-10-11T00:00:00,0.2691,0.7089,1.2246,2.3587,6.2146,10.7349
2019-10-12T00:00:00,0.2687,0.7099,1.2258,2.3557,6.223,10.745
2019-10-13T00:00:00,0.2694,0.7153,1.2367,2.3612,6.2707,10.8412
2019-10-14T00:00:00,0.2697,0.7199,1.2462,2.3641,6.3111,10.9245
2019-10-15T00:00:00,0.2722,0.7305,1.266,2.3862,6.4034,11.0976
2019-10-16T00:00:00,0.274,0.7381,1.2783,2.402,6.4699,11.2056
2019-10-17T00:00:00,0.2748,0.7411,1.2837,2.409,6.4967,11.253
2019-10-18T00:00:00,0.2736,0.7378,1.278,2.3982,6.4678,11.2027
2019-10-19T00:00:00,0.2749,0.7405,1.2825,2.4101,6.4914,11.2427
2019-10-20T00:00:00,0.2752,0.7394,1.2808,2.4125,6.4815,11.2277
2019-10-21T00:00:00,0.2748,0.7363,1.2758,2.4086,6.4548,11.1836
2019-10-22T00:00:00,0.2726,0.7288,1.2629,2.39,6.3885,11.0709
2019-10-23T00:00:00,0.2728,0.7253,1.2554,2.3913,6.3582,11.0045
2019-10-24T00:00:00,0.2721,0.7197,1.244,2.3854,6.3093,10.9046
2019-10-25T00:00:00,0.2712,0.7144,1.2329,2.377,6.2626,10.8077
2019-10-26T00:00:00,0.2699,0.7081,1.2204,2.3656,6.2074,10.6979
2019-10-27T00:00:00,0.2677,0.7004,1.2053,2.3463,6.1399,10.5658
2019-10-28T00:00:00,0.2672,0.6972,1.1981,2.3419,6.1121,10.5023
2019-10-29T00:00:00,0.2665,0.6936,1.1901,2.3361,6.0803,10.432
2019-10-30T00:00:00,0.2651,0.6897,1.1838,2.3239,6.0462,10.3773
2019-10-31T00:00:00,0.2649,0.69,1.1846,2.3224,6.0485,10.384
2019-11-01T00:00:00,0.2665,0.6939,1.1916,2.3363,6.0823,10.4458
2019-11-02T00:00:00,0.2663,0.6941,1.1923,2.3346,6.0841,10.4516
2019-11-03T00:00:00,0.2671,0.6967,1.1996,2.3411,6.107,10.5158
2019-11-04T00:00:00,0.2668,0.6974,1.2032,2.3384,6.1136,10.5468
2019-11-05T00:00:00,0.2668,0.6999,1.2099,2.3386,6.1354,10.6057
2019-11-06T00:00:00,0.2667,0.7043,1.219,2.3382,6.1739,10.6858
2019-11-07T00:00:00,0.2665,0.7081,1.2271,2.3358,6.2071,10.7567
2019-11-08T00:00:00,0.2655,0.7101,1.2321,2.3276,6.2248,10.8009
2019-11-09T00:00:00,0.2654,0.7143,1.241,2.3268,6.2619,10.8785
2019-11-10T00:00:00,0.2653,0.7174,1.2454,2.3252,6.2887,10.9172
2019-11-11T00:00:00,0.2653,0.7201,1.2498,2.3256,6.3124,10.9556
2019-11-12T00:00:00,0.2655,0.7223,1.2531,2.3271,6.3317,10.9851
2019-11-13T00:00:00,0.2658,0.7233,1.2549,2.3303,6.3405,11.0003
2019-11-14T00:00:00,0.2657,0.723,1.2544,2.3294,6.338,10.9961
2019-11-15T00:00:00,0.2654,0.7222,1.253,2.3268,6.3309,10.9837
2019-11-16T00:00:00,0.2644,0.7187,1.247,2.3181,6.2999,10.9311
2019-11-17T00:00:00,0.2643,0.7174,1.245,2.3169,6.2889,10.9134
2019-11-18T00:00:00,0.2649,0.7173,1.2452,2.3222,6.288,10.9159
2019-11-19T00:00:00,0.2626,0.7093,1.2318,2.3016,6.2178,10.7977
2019-11-20T00:00:00,0.2593,0.6979,1.2123,2.2728,6.118,10.6272
2019-11-21T00:00:00,0.2586,0.6926,1.2039,2.2668,6.071,10.5532
2019-11-22T00:00:00,0.2574,0.6851,1.1896,2.2566,6.0059,10.4276
2019-11-23T00:00:00,0.2575,0.6808,1.1806,2.257,5.9681,10.3491
2019-11-24T00:00:00,0.2566,0.6732,1.163,2.2493,5.9009,10.1951
2019-11-25T00:00:00,0.256,0.6663,1.1464,2.2445,5.8405,10.0491
2019-11-26T00:00:00,0.2553,0.6574,1.1258,2.2375,5.7625,9.8687
2019-11-27T00:00:00,0.2556,0.6514,1.111,2.2409,5.7098,9.7386
2019-11-28T00:00:00,0.2541,0.6382,1.0846,2.2272,5.5942,9.508
2019-11-29T00:00:00,0.2534,0.6273,1.066,2.2216,5.4992,9.3445
2019-11-30T00:00:00,0.2526,0.6157,1.0454,2.2144,5.3973,9.1643
2019-12-01T00:00:00,0.2513,0.6016,1.0249,2.2025,5.274,8.9843
2019-12-02T00:00:00,0.2499,0.5871,0.9998,2.1905,5.1469,8.7641
2019-12-03T00:00:00,0.2516,0.5821,0.9914,2.2056,5.1025,8.6907
2019-12-04T00:00:00,0.2516,0.5727,0.9753,2.2054,5.0203,8.5499
2019-12-05T00:00:00,0.2512,0.5654,0.9613,2.2019,4.9559,8.4269
2019-12-06T00:00:00,0.2504,0.5583,0.9465,2.1953,4.8938,8.2967
2019-12-07T00:00:00,0.2505,0.5516,0.9304,2.196,4.8354,8.1559
