Average electricity cost assumption: 0.05 USD/kWh,,,,,,,
Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1527724800,2018-05-31T00:00:00,11.4477263424,3.42355878766,5.38676346472509,100.350769117478,30.0109163326276,47.2203685317802
1527811200,2018-06-01T00:00:00,11.3473954121143,3.38186199527429,5.32175483756142,99.4712681825938,29.6454022505744,46.6505029060634
1527897600,2018-06-02T00:00:00,11.2470644818286,3.34115126184857,5.25824721651259,98.5917672477093,29.2885319613646,46.0937950999494
1527984000,2018-06-03T00:00:00,11.2370313888,3.32667025280714,5.23605016349304,98.5038171542208,29.1615914361074,45.89921573318
1528070400,2018-06-04T00:00:00,11.5079249005714,3.39479454142857,5.3438997092844,100.878469678409,29.7587689501629,46.8446248515871
1528156800,2018-06-05T00:00:00,11.9207906619429,3.50557777815857,5.51886026092816,104.497650942591,30.729894803338,48.3783290472963
1528243200,2018-06-06T00:00:00,11.8669231213714,3.47759102458857,5.47543304384973,104.025448081942,30.4845629215434,47.9976460623867
1528329600,2018-06-07T00:00:00,11.8071463186286,3.4481602606,5.42971721086676,103.501444629098,30.2265728444196,47.596901070458
1528416000,2018-06-08T00:00:00,11.8105203620571,3.4491456166,5.43126882216893,103.531021493793,30.2352104751156,47.6105024951328
1528502400,2018-06-09T00:00:00,11.9313392338286,3.4844295727,5.4868294368807,104.590119723741,30.5445096342882,48.0975468436962
1528588800,2018-06-10T00:00:00,11.7576462898286,3.43370426695,5.40695378005455,103.067527376637,30.0998516040837,47.3973568359582
1528675200,2018-06-11T00:00:00,11.5329115666286,3.3680727146,5.30360569225173,101.097502793066,29.5245254161836,46.4914074982786
1528761600,2018-06-12T00:00:00,11.3943133604571,3.3275964798,5.23986894798381,99.8825509177673,29.1697107419268,45.9326911980261
1528848000,2018-06-13T00:00:00,11.3482717261714,3.31415047605,5.21869591875632,99.4789499516187,29.0518430730543,45.7470884238179
1528934400,2018-06-14T00:00:00,11.4633687826286,3.3477634326,5.2716252593015,100.487890748522,29.3464942501716,46.211067023037
1529020800,2018-06-15T00:00:00,11.5554473650286,3.37465407155,5.31396916274078,101.29505160184,29.5822175912073,46.5822536805857
1529107200,2018-06-16T00:00:00,11.8201645028571,3.4519620925,5.43570384447429,103.615562032046,30.259899702855,47.6493799006616
1529193600,2018-06-17T00:00:00,12.1654462998857,3.55279822505,5.59448755607843,106.642302264798,31.1438292407883,49.0412779165835
1529280000,2018-06-18T00:00:00,12.4416726747429,3.6334674048,5.72151495636489,109.063702666796,31.8509752704768,50.1548001074946
1529366400,2018-06-19T00:00:00,12.5886356969143,3.67638650135,5.78909840365276,110.351980519151,32.2272040708341,50.7472366064201
1529452800,2018-06-20T00:00:00,12.7761434742857,3.7311462925,5.875327046755,111.995673695589,32.707228400055,51.5031168918544
1529539200,2018-06-21T00:00:00,13.0259773316571,3.80410779865,5.99021739863339,114.185717289306,33.3468089629659,52.5102457164203
1529625600,2018-06-22T00:00:00,13.0510764658286,3.81143775245,6.00175966270896,114.405736299453,33.4110633379767,52.6114252033067
1529712000,2018-06-23T00:00:00,13.0330065888,3.80616062365,5.99344992217957,114.247335757421,33.3648040269159,52.5385820178262
1529798400,2018-06-24T00:00:00,13.2486313947429,3.8691317148,6.09260865946655,116.137502806316,33.9168086119368,53.4078075088838
1529884800,2018-06-25T00:00:00,13.2180963017143,3.860214243,6.07856657718193,115.869832180827,33.838638054138,53.2847146155768
1529971200,2018-06-26T00:00:00,13.1291715126857,3.8342446382,6.03767299930704,115.090317480203,33.6109884984612,52.9262415119255
1530057600,2018-06-27T00:00:00,12.7270183392,3.71679978285,5.85273601719859,111.565042761427,32.5814668964631,51.3050839267628
1530144000,2018-06-28T00:00:00,12.4699253811429,3.6718935517,5.75135993477893,109.311365891098,32.1878188742022,50.4164211882721
1530230400,2018-06-29T00:00:00,12.370548456,3.6718935517,5.72186822020014,108.440227765296,32.1878188742022,50.1578968182744
1530316800,2018-06-30T00:00:00,12.0530182181143,3.60626199935,5.59098155813202,105.65675769999,31.6124926863021,49.0105443385853
1530403200,2018-07-01T00:00:00,11.6723995462286,3.52036139128,5.39559017009268,102.32025442224,30.8594879559605,47.2977434310324
1530489600,2018-07-02T00:00:00,11.4230923189714,3.47228167347,5.26100963735764,100.134827268104,30.438021149638,46.1180104810771
1530576000,2018-07-03T00:00:00,11.0649365141143,3.38873843974,5.07933581604491,96.9952334827258,29.7056811627608,44.5254577634497
1530662400,2018-07-04T00:00:00,11.214872406,3.45684511627,5.12868339222549,98.309571510996,30.3027042892228,44.9580386162486
1530748800,2018-07-05T00:00:00,11.0777239491429,3.41148089658,5.02871897476431,97.1073281381863,29.9050415394203,44.0817505327839
1530835200,2018-07-06T00:00:00,11.2789835897143,3.47027282084,5.0816566149279,98.8715701474354,30.4204115474834,44.545801886458
1530921600,2018-07-07T00:00:00,11.5447482771429,3.5490989031,5.16591658558694,101.201263397434,31.1114009845746,45.2844247892551
1531008000,2018-07-08T00:00:00,11.767086234,3.61745027637,5.26540592146167,103.150277927244,31.7105691226594,46.156548307533
1531094400,2018-07-09T00:00:00,11.7641211968571,3.61653876147,5.2640791593543,103.12428641165,31.702578783046,46.1449179108998
1531180800,2018-07-10T00:00:00,12.153505806,3.73624379583,5.43831668816435,106.537631895396,32.7519131142458,47.6722840884487
1531267200,2018-07-11T00:00:00,12.1653039985714,3.73987080885,5.44359601320649,106.641054851477,32.7837075103791,47.718562651768
1531353600,2018-07-12T00:00:00,12.2125011942857,3.7543802214,5.46471529361698,107.054785469109,32.9108970207924,47.9036942638465
1531440000,2018-07-13T00:00:00,12.0119097934286,3.69271419771,5.3749568666909,105.296401249195,32.3703326571259,47.1168718934124
1531526400,2018-07-14T00:00:00,11.7320095542857,3.60928337496,5.2256378706212,102.842795752869,31.6389780648994,45.8079415738654
1531612800,2018-07-15T00:00:00,10.8809016824571,3.51859852617,5.01848471203979,95.3819841484193,30.8440346804062,43.9920369857408
1531699200,2018-07-16T00:00:00,10.1903443333714,3.4605595155,4.8661955503296,89.328558426334,30.335264712873,42.6570701941892
1531785600,2018-07-17T00:00:00,10.2489148805143,3.47856533595,4.89240405255491,89.8419878425882,30.4931037349377,42.8868139246963
1531872000,2018-07-18T00:00:00,10.6382817879429,3.59826492843,5.06663366039715,93.2551781531071,31.5423903626174,44.4141106670414
1531958400,2018-07-19T00:00:00,10.9226731042286,3.68569281204,5.19388994891285,95.7481524316676,32.3087831903426,45.5296392921701
1532044800,2018-07-20T00:00:00,10.9897891539429,3.70632570006,5.22392229834611,96.3364917234631,32.489651086726,45.792902867302
1532131200,2018-07-21T00:00:00,10.9897367816571,3.70369319061,5.24797118857724,96.3360326280065,32.4665745088873,46.0037154390681
1532217600,2018-07-22T00:00:00,12.1721247591429,3.85866432831,5.58052819157977,106.700845638646,33.8250515019655,48.9189101273883
1532304000,2018-07-23T00:00:00,13.2605302880571,4.00475567832,5.89001569190221,116.241808505109,35.1056882761531,51.6318775552148
1532390400,2018-07-24T00:00:00,13.3619689064571,4.00312991667,5.91545815535046,117.131019434003,35.0914368495292,51.8549061898021
1532476800,2018-07-25T00:00:00,13.5149557993714,4.01363682648,5.9617085885105,118.47210253729,35.1835404209237,52.260337486883
1532563200,2018-07-26T00:00:00,13.5573550693714,3.99262300686,5.95998001457432,118.84377453811,34.9993332781348,52.2451848077585
1532649600,2018-07-27T00:00:00,13.8175532058857,4.03815249588,6.05545878655453,121.124671402794,35.3984447788841,53.082151722937
1532736000,2018-07-28T00:00:00,14.0060244795429,4.06617137553,6.12160212126034,122.776810587673,35.644058277896,53.6619641949681
1532822400,2018-07-29T00:00:00,14.0354255190857,4.07470696431,6.13445241052662,123.034540100305,35.7188812491415,53.7746098306764
1532908800,2018-07-30T00:00:00,13.8899855026286,4.03248341739,6.07088505673822,121.759612916042,35.3487496368407,53.2173784073672
1532995200,2018-07-31T00:00:00,14.0091595282286,4.06708152996,6.12297235452765,122.804292424452,35.6520366916294,53.6739756597894
1533081600,2018-08-01T00:00:00,13.9527614550857,4.05070827351,6.09324339973492,122.309906915281,35.5085087255887,53.4133716420763
1533168000,2018-08-02T00:00:00,14.0827089888,4.08843410661,6.14485878472972,123.449026995821,35.8392133785433,53.8658321069407
1533254400,2018-08-03T00:00:00,14.3687013449143,4.17146223024,6.26423637238525,125.956035989519,36.5670379102838,54.9122960403291
1533340800,2018-08-04T00:00:00,15.0586885398857,4.37177647257,6.5598490585229,132.004463740638,38.3229925585486,57.5036368470117
1533427200,2018-08-05T00:00:00,15.0511672347429,4.36959291822,6.55114402583371,131.938531979756,38.3038515211165,57.4273285304583
1533513600,2018-08-06T00:00:00,15.0095868356571,4.35752146791,6.52853477064354,131.574038201371,38.1980331876991,57.2291357994612
1533600000,2018-08-07T00:00:00,15.0650242436571,4.37361582801,6.54765179520161,132.060002519899,38.3391163483357,57.3967156367373
1533686400,2018-08-08T00:00:00,15.1620420507429,4.40178163842,6.58981826028372,132.910460616812,38.5860178423897,57.7663468696471
1533772800,2018-08-09T00:00:00,14.9917043916,4.38568727832,6.53492302633701,131.417280696766,38.4449346817531,57.2851352488702
1533859200,2018-08-10T00:00:00,14.9945768218286,4.42592317857,6.55877735548137,131.442460420149,38.7976425833446,57.4942422981497
1533945600,2018-08-11T00:00:00,14.0549663487429,4.43182761837,6.42867476118008,123.20583501308,38.8494009026314,56.3537629565046
1534032000,2018-08-12T00:00:00,13.2440922188571,4.45782075819,6.33726436402279,116.097712390502,39.0772567662935,55.5524594150237
1534118400,2018-08-13T00:00:00,12.7897617606857,4.57889170443,6.39239710261076,112.115051594171,40.1385646810334,56.0357530014859
1534204800,2018-08-14T00:00:00,11.9311960073143,4.55899619115,6.2482630035081,104.588864200117,39.9641606116209,54.772273488752
1534291200,2018-08-15T00:00:00,11.2163472507429,4.6229858976,6.20869166091612,98.3225000000119,40.5250943783616,54.4253910995907
1534377600,2018-08-16T00:00:00,10.7000473025143,4.70620040562,6.23122462364921,93.7966146538402,41.2545527556649,54.622915050909
1534464000,2018-08-17T00:00:00,9.7759183716,4.65485218641,6.06293261627442,85.6957004454456,40.8044342660701,53.1476673142615
1534550400,2018-08-18T00:00:00,9.7282774188,4.63216770963,6.03338614548548,85.2780798532008,40.6055821426166,52.8886629513257
1534636800,2018-08-19T00:00:00,9.6375270324,4.58895646149,5.97710360948943,84.4825619660184,40.2267923414213,52.3952902407843
1534723200,2018-08-20T00:00:00,9.6375270324,4.58895646149,5.97710360948943,84.4825619660184,40.2267923414213,52.3952902407843
1534809600,2018-08-21T00:00:00,9.7464263532,4.64080941507,6.04464194388127,85.4371734121512,40.6813353325036,52.9873312800632
1534896000,2018-08-22T00:00:00,9.7373490288,4.63648720188,6.03901227267481,85.3576015864608,40.6434468116801,52.9379815822674
1534982400,2018-08-23T00:00:00,9.6556759668,4.59759816693,5.98835940788521,84.6416555249688,40.3025455313084,52.4939585695218
1535068800,2018-08-24T00:00:00,9.6276239772,4.58424107247,5.9709618278081,84.3957517841352,40.185457241272,52.3414513825658
1535155200,2018-08-25T00:00:00,9.4655435928,4.50706569078,5.87044109802256,82.9749551344848,39.5089378453775,51.4602866652658
1535241600,2018-08-26T00:00:00,9.8026703352,4.66759026702,6.07952393245511,85.9302081583632,40.9160962806973,53.2931067919015
1535328000,2018-08-27T00:00:00,10.2090813204,4.86110488029,6.33157620254562,89.4928068546264,42.6124453806221,55.5025969915149
1535414400,2018-08-28T00:00:00,10.3278865536,4.91767458336,6.40525809062735,90.5342535288576,43.1083353977338,56.1484924224393
1535500800,2018-08-29T00:00:00,10.2040269336,4.85869820886,6.32844151939666,89.4485000999376,42.5913484988668,55.4751183590312
