Date,Bitcoin Transactions per kW,Ethereum Transactions per kW
2020-05-27,0.052863161219362,1.3509451311426
2020-05-28,0.0546479806404,1.36698056350761
2020-05-29,0.050538928457842,1.42618539663462
2020-05-30,0.049491466412488,1.32504507211538
2020-05-31,0.043203940521485,1.27356254681648
2020-06-01,0.051159969909018,1.38870071684588
2020-06-02,0.050295205904919,1.4594584139265
2020-06-03,0.051980739110605,1.33288427299703
2020-06-04,0.052096768897742,1.37086636216296
2020-06-05,0.051771572811256,1.32412654139753
2020-06-06,0.044239556770745,1.38575864089045
2020-06-07,0.039491465746665,1.37919918164548
2020-06-08,0.049031722158282,1.40887430737824
2020-06-09,0.04977591727292,1.34716141272621
2020-06-10,0.048922503385885,1.37935133548576
2020-06-11,0.048813280999159,1.36419136075483
2020-06-12,0.047247482701729,1.31381001625055
2020-06-13,0.042861224382347,1.23337329780935
2020-06-14,0.041685703590718,1.16505936479668
2020-06-15,0.045359402121455,1.35493984850735
2020-06-16,0.052492975975688,1.33984009475866
2020-06-17,0.051663243530835,1.29927041795894
2020-06-18,0.045834908940018,1.34864964580874
2020-06-19,0.055625585693765,1.391295778791
2020-06-20,0.046053631690225,1.37956477139508
2020-06-21,0.042242907736622,1.44306725146199
2020-06-22,0.048012781155973,1.5952132632194
2020-06-23,0.055474081060843,1.63517674554484
2020-06-24,0.048830739390928,1.5560331299041
2020-06-25,0.047936684533221,1.50366916859122
2020-06-26,0.049694707273298,1.46382534887067
2020-06-27,0.041467898969817,1.46392918825561
2020-06-28,0.03979365870209,1.43599740932643
2020-06-29,0.047566233985915,1.51511834743939
2020-06-30,0.046086934225831,1.59191806331471
2020-07-01,0.058436622654415,1.50084494898692
2020-07-02,0.051524057270254,1.49793714862332
2020-07-03,0.051114793235198,1.47467609291589
2020-07-04,0.044355735407371,1.36156402877698
2020-07-05,0.042185679101951,1.26429392328688
2020-07-06,0.052293026375323,1.46385189437428
2020-07-07,0.053196494482952,1.52792593655806
2020-07-08,0.054085148584746,1.55607636415444
2020-07-09,0.056609637889921,1.5210217422197
2020-07-10,0.054238430425316,1.47198577524893
2020-07-11,0.048133405540436,1.39581084919057
2020-07-12,0.044753023708489,1.41334088655998
2020-07-13,0.049132805082294,1.6248187332487
2020-07-14,0.057133758565654,1.54740985915493
2020-07-15,0.050152431775192,1.57082685512367
2020-07-16,0.055611786249699,1.50977677309975
2020-07-17,0.04865968649784,1.52424855082709
2020-07-18,0.052281710878469,1.5147144472717
2020-07-19,0.047065308440974,1.53147707979626
2020-07-20,0.052604885475286,1.62804270462633
2020-07-21,0.054233985088056,1.60541063494339
2020-07-22,0.062824007389388,1.64195642764392
2020-07-23,0.057907679896063,1.65676343154246
2020-07-24,0.060796845180141,1.64459397417504
2020-07-25,0.047771612264848,1.69478950403691
2020-07-26,0.047233804872348,1.63867079493088
2020-07-27,0.051308950327991,1.80672586651389
2020-07-28,0.054304720689919,1.72551242236025
2020-07-29,0.052530473151753,1.61623524510485
2020-07-30,0.049380240073656,1.60928551686014
2020-07-31,0.053734917882566,1.69071715910667
2020-08-01,0.04464182954101,1.61439437784208
2020-08-02,0.043772818370879,1.54400164563906
2020-08-03,0.049790048462799,1.61492109235625
2020-08-04,0.048969996422259,1.6044762954796
2020-08-05,0.044154926234146,1.63967697213365
2020-08-06,0.052822730031453,1.68498475609756
2020-08-07,0.04838894777003,1.71968487684051
2020-08-08,0.041587319428478,1.61929060531361
2020-08-09,0.038551273802063,1.67413647507491
2020-08-10,0.04508995846986,1.74227444624527
2020-08-11,0.050489185421789,1.6849059645352
2020-08-12,0.048444793381365,1.63938917044545
2020-08-13,0.045684224214593,1.60214522326752
2020-08-14,0.050392885680807,1.57724599632449
2020-08-15,0.042639854470073,1.4389310300039
2020-08-16,0.038852256916348,1.49231934731935
2020-08-17,0.040356271169013,1.53264522821577
2020-08-18,0.04830955239596,1.59581461768142
2020-08-19,0.047476359371962,1.57669214822493
2020-08-20,0.047494853939513,1.52447680412371
2020-08-21,0.045266016788381,1.61536246786632
2020-08-22,0.045796945129241,1.41943993820008
2020-08-23,0.042209161099303,1.43710664447574
2020-08-24,0.046818194390162,1.47260770400405
2020-08-25,0.043615905060825,1.42488607911868
2020-08-26,0.046036884265507,1.44745935211617
2020-08-27,0.047168899658804,1.40700173310225
2020-08-28,0.050221544366543,1.39621561613421
2020-08-29,0.041224734405383,1.39387724919892
2020-08-30,0.038972942533212,1.40812892887958
2020-08-31,0.043917194707315,1.52011808118081
2020-09-01,0.05334298733385,1.51933284546896
2020-09-02,0.045028584747135,1.43542593267712
2020-09-03,0.044229343031723,1.39299163940385
2020-09-04,0.043618446451817,1.37461695976873
2020-09-05,0.047823085723372,1.23946892117171
2020-09-06,0.037710798346658,1.20699153538679
2020-09-07,0.046027542680474,1.22151486988848
2020-09-08,0.046882136226599,1.18693641618497
2020-09-09,0.044335730787449,1.20919356691557
2020-09-10,0.047571382550512,1.2793471810089
2020-09-11,0.042427388104921,1.21912288664473
2020-09-12,0.040365637597033,1.16546581052157
2020-09-13,0.034069412095971,1.17031334231806
2020-09-14,0.047276113955051,1.21163505779374
2020-09-15,0.044423263647347,1.21715099396918
2020-09-16,0.045465042088294,1.15373202541523
2020-09-17,0.045442406327581,1.54915821947995
2020-09-18,0.041403841136576,1.3701794166208
2020-09-19,0.038431143134149,1.1983300351803
2020-09-20,0.03373739134382,1.19968127053669
2020-09-21,0.039254258337217,1.23250924113938
2020-09-22,0.041743322407753,1.17451889661164
2020-09-23,0.046540532040592,1.16758212170167
2020-09-24,0.043164448919675,1.17482661769472
2020-09-25,0.047240922126823,1.11579685141255
2020-09-26,0.036428123986489,1.05855176862703
